credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,Default_Prob_Logistic_Regression,Expected_Loss_Logistic_Regression,Default_Prob_Decision_Tree,Expected_Loss_Decision_Tree,Default_Prob_Random_Forest,Expected_Loss_Random_Forest
0,3089.200864,5248.759718,49803.44674,3,581,0,1.2536851840976676e-06,0.0034855968185086624,0.0,0.0,0.0,0.0
1,4093.036483,5832.444715,60404.10359,7,648,0,4.260358630925544e-09,1.5694022976337967e-05,0.0,0.0,0.0,0.0
0,5601.185783,6643.559857,82823.92347,5,693,0,3.522131821733543e-11,1.7755303217171233e-07,0.0,0.0,0.0,0.0
1,2762.785258,4325.307754,53055.63541,7,685,0,1.961380257990379e-09,4.8769852158972505e-06,0.0,0.0,0.0,0.0
3,4908.512628,16980.04837,85646.02982,4,700,0,0.1810716455663771,799.913212951772,0.0,0.0,0.14,618.4725911280001
5,2710.424018,10495.07944,40840.52147,3,456,1,0.9999997954255583,2439.381117164868,1.0,2439.3816162000003,1.0,2439.3816162000003
1,2907.177002,3360.465029,41009.268,5,664,0,3.964441762518551e-07,0.001037280052598605,0.0,0.0,0.0,0.0
2,4203.454063,8104.299218,66231.68598,8,726,0,2.4569520927937074e-08,9.294916731345056e-05,0.0,0.0,0.0,0.0
0,6228.325724,7128.380362,93176.27099,5,671,0,1.228481985039869e-11,6.886247354004959e-08,0.0,0.0,0.0,0.0
1,6405.475863,9567.761814,98988.71291,4,699,0,7.230293386910783e-09,4.168212279503899e-05,0.0,0.0,0.0,0.0
0,3191.26987,3452.490341,58236.73123,5,533,0,3.77034292266242e-09,1.082896359179429e-05,0.0,0.0,0.005,14.360714415
5,4885.525288,23009.77035,91658.87901,4,656,1,0.999992172727633,4396.938342896624,1.0,4396.9727592,1.0,4396.9727592
1,3221.790261,4545.934755,50937.57455,6,656,0,3.699083801986204e-08,0.00010725904951075804,0.0,0.0,0.0,0.0
0,5254.585205,4235.009482,78727.73528,6,674,0,2.0746320709296736e-12,9.811197887153018e-09,0.0,0.0,0.0,0.0
5,2743.390874,10823.12639,38396.60786,3,487,1,0.9999998267410009,2469.051358814559,1.0,2469.0517866,1.0,2469.0517866
2,6370.938297,17663.28964,116174.5985,5,722,0,2.852795442120052e-06,0.01635748536213872,0.0,0.0,0.03,172.015334019
5,3176.563414,12852.46719,41567.21133,5,546,1,0.9999950120711115,2858.8928125748234,1.0,2858.9070726000004,0.99,2830.318001874
0,5076.510071,8508.561472,82657.33327,4,648,0,2.6580417612345303e-09,1.2144218193041103e-05,0.0,0.0,0.0,0.0
4,5790.801436,21522.42637,95739.75593,3,518,1,0.9999573838386576,5211.499188844531,1.0,5211.7212924,1.0,5211.7212924
0,8153.093933,5214.112358,106713.8231,5,673,0,1.7775817848784204e-13,1.3043512139133205e-09,0.0,0.0,0.0,0.0
0,4408.530867,6526.566353,80855.42605,3,598,0,8.88496359690723e-09,3.5252672642223185e-05,0.0,0.0,0.0,0.0
0,3279.408378,4794.46557,46128.89445,4,676,0,4.6654198805318936e-08,0.00013769835338793646,0.0,0.0,0.0,0.0
1,3548.333922,5679.122368,65660.26141,7,614,0,2.562571589218362e-09,8.183573727819265e-06,0.0,0.0,0.0,0.0
2,6373.091939,20321.12211,106432.9212,1,637,0,0.5357041507133907,3072.6826241403164,1.0,5735.7827451,0.39,2236.9552705890005
1,3177.635691,3520.766801,52839.05906,8,625,0,5.522236429959483e-10,1.5792890016581707e-06,0.0,0.0,0.0,0.0
0,2929.039061,1937.382304,54826.58197,6,600,0,8.46667852012669e-11,2.2319308892142675e-07,0.0,0.0,0.0,0.0
2,5405.205084,9767.715139,69472.13138,5,618,0,9.972786343002133e-05,0.48514459898556805,0.0,0.0,0.0,0.0
0,6224.151311,4869.897268,87438.51203,6,679,0,6.858146608302401e-13,3.841752798278604e-09,0.0,0.0,0.0,0.0
0,3398.843731,4263.030328,94002.92455,5,684,0,5.100810644603666e-13,1.5603172454186316e-09,0.0,0.0,0.0,0.0
2,6204.833068,15783.41185,89758.29517,3,573,0,0.04172304818631392,232.99609417577827,0.0,0.0,0.18,1005.182957016
0,4858.546194,1064.622236,80769.98451,4,646,0,4.342910393198295e-12,1.8990207685580956e-08,0.0,0.0,0.0,0.0
2,4834.821693,10433.93469,84023.39724,4,667,0,2.5536910776555303e-05,0.11111976917522555,0.0,0.0,0.0,0.0
5,2514.549741,14169.2705,50267.08601,4,597,1,0.9999962791539485,2263.086346272772,1.0,2263.0947668999997,1.0,2263.0947668999997
5,3934.367648,24910.33003,91819.94328,3,610,1,0.9999998927008893,3540.930503261265,1.0,3540.9308832,1.0,3540.9308832
1,2563.213887,6227.430305,51195.91541,7,647,0,3.25456718303946e-08,7.507936619767093e-05,0.0,0.0,0.0,0.0
4,6155.068507,22381.78988,89918.94142,1,557,1,0.9999995953062087,5539.559414473792,1.0,5539.5616563,1.0,5539.5616563
0,2264.648869,2138.377198,30248.31246,3,629,0,1.1131312556827682e-06,0.002268766295307478,0.0,0.0,0.0,0.0
5,6747.679105,20522.68283,80890.66654,5,630,1,0.9999687068272032,6072.721153840611,1.0,6072.9111945,1.0,6072.9111945
5,3842.814785,27507.95962,96788.70176,6,570,1,0.9999977218176556,3458.5254273304836,1.0,3458.5333065,0.99,3423.9479734349998
4,3393.48251,12532.10918,55494.5622,5,650,1,0.9634474384823787,2942.4978286148275,1.0,3054.134259,0.99,3023.59291641
0,5834.267613,4723.21196,80399.75006,5,805,0,1.1299220999242345e-12,5.93304112152082e-09,0.0,0.0,0.0,0.0
0,2223.546904,3612.743784,45784.50158,4,683,0,1.3938942621050999e-08,2.789450343906443e-05,0.0,0.0,0.0,0.0
0,3183.101977,1867.665849,75707.167,6,667,0,4.303572709990023e-13,1.232883972119924e-09,0.0,0.0,0.0,0.0
0,2579.144518,1278.488355,46837.15592,4,647,0,2.7639126078427196e-09,6.4156770456737706e-06,0.0,0.0,0.0,0.0
1,2085.451994,3893.242068,36153.10931,6,620,0,6.236628153770651e-07,0.0011705569757205789,0.0,0.0,0.0,0.0
1,3727.574262,7326.367719,70691.13053,4,724,0,1.0387191462814016e-07,0.00034847124796126496,0.0,0.0,0.0,0.0
0,2961.088794,4483.533689,51591.04351,5,576,0,1.463033401954058e-08,3.898954630596473e-05,0.0,0.0,0.0,0.0
0,1330.547468,1437.037198,27324.9745,5,717,0,5.3478195139349845e-09,6.403974942228466e-06,0.0,0.0,0.0,0.0
0,3158.126957,5544.150575,60847.20322,3,635,0,7.243843597186921e-08,0.00020589279962911078,0.0,0.0,0.0,0.0
4,4819.694373,17034.31498,80094.28127,5,504,1,0.9964232354718149,4322.209915016965,1.0,4337.7249357,0.945,4099.150064236501
0,4753.238813,4043.655721,115848.2908,5,687,0,6.871107519064681e-15,2.939401345312294e-11,0.0,0.0,0.0,0.0
5,4248.010293,20706.96009,73215.89622,5,563,1,0.9999980346206532,3823.201749643475,1.0,3823.2092637000005,1.0,3823.2092637000005
0,6371.209571,4505.509289,105929.9224,4,671,0,5.851740091996575e-13,3.3554396233019703e-09,0.0,0.0,0.0,0.0
5,4353.668628,21506.0813,84218.95896,4,505,1,0.9999995729555015,3918.300091910788,1.0,3918.3017652000003,0.995,3898.7102563740004
5,6731.216063,24140.3798,87610.27325,2,514,1,0.9999999977108245,6058.094442831959,1.0,6058.0944567,1.0,6058.0944567
0,2603.367633,3916.94559,55545.5531,6,740,0,2.9898855230916166e-11,7.005394077472789e-08,0.0,0.0,0.0,0.0
5,2876.306886,12883.91325,49671.55447,5,617,1,0.9999106991639446,2588.4450264512957,1.0,2588.6761974,1.0,2588.6761974
4,6039.689753,18457.26945,71993.39794,2,589,1,0.9999946894061111,5435.691910794456,1.0,5435.720777699999,1.0,5435.720777699999
0,5136.248293,8397.467422,98608.92275,3,528,0,6.885305951858765e-09,3.182817684781559e-05,0.0,0.0,0.005,23.1131173185
1,2271.498545,4832.126788,42238.28975,4,638,0,1.1064017485640565e-05,0.022618709658438388,0.0,0.0,0.0,0.0
1,5614.651097,7671.012556,99788.27,6,546,0,6.02125009088156e-10,3.042649658527155e-06,0.0,0.0,0.005,25.2659299365
1,4309.295106,11436.22011,88782.25761,4,597,0,1.73493204198471e-06,0.006728700741990568,0.0,0.0,0.0,0.0
5,3811.410289,18494.34368,68738.839,5,602,1,0.9999861737276903,3430.2218322631143,1.0,3430.2692601,1.0,3430.2692601
5,2557.770728,18657.17934,58601.69212,4,576,1,0.9999998017891163,2301.9931989198035,1.0,2301.9936552,1.0,2301.9936552
2,1458.363315,7252.073623,49263.61591,7,638,0,7.475799845957224e-06,0.009812189021064,0.0,0.0,0.0,0.0
1,2047.814827,4388.332864,41987.88794,4,638,0,7.637907435650754e-06,0.014076918084581244,0.0,0.0,0.0,0.0
5,3813.920802,18146.48045,63187.45097,3,663,1,0.9999993514502924,3432.5264956345013,1.0,3432.5287218000003,1.0,3432.5287218000003
0,4462.397237,2336.839345,63850.35164,3,589,0,5.722483727762169e-09,2.298239601798903e-05,0.0,0.0,0.0,0.0
0,4466.29358,1996.863159,76962.62539,7,731,0,2.0768662947569496e-14,8.348305138912215e-11,0.0,0.0,0.0,0.0
0,5111.248496,10262.16781,106876.5907,4,611,0,2.7823007975528397e-10,1.2798927690220397e-06,0.0,0.0,0.0,0.0
1,2735.122613,6810.814541,74876.30615,8,675,0,6.477953924824238e-11,1.5946198439182987e-07,0.0,0.0,0.005,12.308051758500001
1,2924.503625,6183.727482,69723.25218,6,822,0,1.9155179819697186e-10,5.041745353820813e-07,0.0,0.0,0.0,0.0
1,4448.373414,10526.83417,87337.24936,6,675,0,6.71083572935681e-09,2.6867072919772917e-05,0.0,0.0,0.0,0.0
0,4373.320821,7531.682755,68843.91116,3,584,0,2.8088525166901357e-07,0.00110556118749233,0.0,0.0,0.0,0.0
1,3849.426785,5170.464726,55405.61499,5,679,0,1.0792482600396458e-07,0.00037390384438751317,0.0,0.0,0.0,0.0
0,4693.070209,4395.146862,78463.90508,4,547,0,9.370943177770687e-10,3.958064483204466e-06,0.0,0.0,0.0,0.0
0,4602.52809,5859.473168,57915.32567,3,745,0,2.1918333371257312e-08,9.079177052447656e-05,0.0,0.0,0.0,0.0
2,4729.811641,16019.88834,86437.04162,2,676,0,0.06884959196444554,293.0810413963811,0.0,0.0,0.075,319.26228576750003
0,2900.939047,2760.348248,49832.56435,5,739,0,1.8265087482741456e-10,4.768731492800007e-07,0.0,0.0,0.0,0.0
0,2849.381541,532.3022274,53230.22274,8,652,0,3.491829917627364e-13,8.954600140439066e-10,0.0,0.0,0.0,0.0
2,3772.533499,8905.236012,65929.9009,5,660,0,3.601189444779535e-05,0.12227047035008407,0.0,0.0,0.0,0.0
0,4326.480237,1355.96951,77635.76514,5,681,0,8.792290515083289e-13,3.4235704036323363e-09,0.0,0.0,0.0,0.0
0,3981.993745,6915.579336,77012.90471,3,631,0,1.3546406366529241e-08,4.854753487687286e-05,0.0,0.0,0.0,0.0
1,3885.464386,7672.348926,67854.47582,6,613,0,6.262244276634254e-08,0.00021898554401965256,0.0,0.0,0.0,0.0
0,5950.489796,1176.60032,117660.032,5,598,0,2.1097526758537415e-15,1.1298655592776245e-11,0.0,0.0,0.0,0.0
5,3784.745932,21442.95462,77142.5275,3,601,1,0.9999998648193383,3406.2708783379867,1.0,3406.2713387999997,1.0,3406.2713387999997
3,2602.087754,11188.38544,57314.21188,4,647,0,0.3639295192033782,852.2788907143964,0.0,0.0,0.35,819.65764251
0,2407.832733,3965.907967,41116.64213,4,650,0,8.860636802611944e-08,0.00019201438195698151,0.0,0.0,0.0,0.0
1,2389.403784,4964.262807,40457.49574,6,633,0,5.828220461139122e-07,0.0012533374821448837,0.0,0.0,0.0,0.0
1,2962.835,5609.552073,52743.7418,5,718,0,1.1968105276128725e-07,0.00031913569076218965,0.0,0.0,0.0,0.0
5,3183.809119,13128.6365,48025.24267,5,517,1,0.9999924960288938,2865.4067050095273,1.0,2865.4282071000002,1.0,2865.4282071000002
1,6662.911137,12126.66736,93986.19393,5,682,0,4.700040810289092e-08,0.00028184358833306726,0.0,0.0,0.0,0.0
1,5207.648647,8965.955823,87991.7105,5,697,0,5.6121286105082516e-09,2.6303394568772958e-05,0.0,0.0,0.0,0.0
2,5077.793396,13042.63473,74810.55811,5,647,0,0.0004070819807308323,1.8603703740470576,0.0,0.0,0.0,0.0
5,3865.24264,17689.88757,60037.26124,2,691,1,0.9999998389850138,3478.7178158742086,1.0,3478.718376,1.0,3478.718376
1,2721.954676,7061.639563,62981.52018,5,672,0,1.5606717758781341e-07,0.000382327005424744,0.0,0.0,0.0,0.0
0,1415.543848,1704.384881,28603.16172,2,629,0,5.616261595561764e-06,0.007155058095320506,0.0,0.0,0.0,0.0
4,4662.403061,22906.15294,83373.82423,0,579,1,0.9999999790211818,4196.162666869464,1.0,4196.1627549,1.0,4196.1627549
0,4616.502068,3263.89876,65213.16604,6,724,0,4.040251385060634e-12,1.678664598693505e-08,0.0,0.0,0.0,0.0
3,454.3381235,1542.679364,8253.372706,6,625,0,0.03538818319370208,14.470380671670757,0.0,0.0,0.1,40.890431115000005
1,2994.57033,5593.283496,58173.51243,6,615,0,5.3395230654601656e-08,0.00014390619613359896,0.0,0.0,0.0,0.0
0,2739.882874,3475.478878,40991.6067,2,605,0,4.6658383719202605e-06,0.011505465583268728,0.0,0.0,0.0,0.0
1,2203.476652,3363.94258,35394.21246,5,682,0,7.80640232852116e-07,0.001548110274031333,0.0,0.0,0.0,0.0
0,3137.508188,4899.211437,73723.41888,6,578,0,5.5219863149298504e-11,1.5592749549404717e-07,0.0,0.0,0.0,0.0
1,3451.95916,7405.852665,59396.7135,5,772,0,6.389142329389465e-08,0.0001984955254963173,0.0,0.0,0.0,0.0
4,5767.234536,21466.06741,105224.9821,6,613,1,0.7568732494794372,3928.558989395119,1.0,5190.5110824,0.98,5086.700860751999
1,3197.777687,4815.038815,60984.36684,5,716,0,1.286840325736198e-08,3.703526352333923e-05,0.0,0.0,0.0,0.0
0,6239.579763,7222.054207,84466.72446,4,663,0,4.662495276512083e-10,2.6182810055167096e-06,0.0,0.0,0.0,0.0
0,6461.355169,7322.208479,70210.35346,2,719,0,8.630671198241533e-08,0.0005018924876282763,0.0,0.0,0.0,0.0
2,4495.397053,12001.29414,73816.75705,3,591,0,0.01762386044381448,71.3036252714462,0.0,0.0,0.01,40.458573477
1,7668.232088,16514.57942,127141.0665,3,618,0,5.956442138894306e-07,0.0041107842665806206,0.0,0.0,0.025,172.53522198
1,2984.350142,4372.866765,51929.45948,4,672,0,6.310505001845431e-07,0.0016949480848514208,0.0,0.0,0.0,0.0
1,2944.7289,6870.184814,70064.79402,5,620,0,9.477288153312578e-08,0.00025117239886818466,0.0,0.0,0.0,0.0
0,2699.789507,680.4998763,41406.15383,7,774,0,2.0348796752538707e-12,4.944372115732171e-09,0.0,0.0,0.0,0.0
0,5531.963122,7354.683265,88956.70113,3,692,0,7.147985121982452e-10,3.5588151082270437e-06,0.0,0.0,0.0,0.0
5,5589.77037,18927.55091,65571.2422,3,626,1,0.9999997785987622,5030.792219176129,1.0,5030.7933330000005,1.0,5030.7933330000005
0,5035.029552,2571.503325,76063.76383,4,625,0,6.328775108893709e-11,2.8679012731117653e-07,0.0,0.0,0.0,0.0
0,6102.368714,3028.257807,81469.04572,5,728,0,8.775132027215988e-13,4.819418202969201e-09,0.0,0.0,0.0,0.0
0,2303.647368,3336.330157,52339.96822,3,603,0,8.483282889857547e-08,0.00017588243071097793,0.0,0.0,0.0,0.0
0,3290.896426,5657.631026,73486.18279,5,710,0,5.287658344506072e-11,1.5661022353059696e-07,0.0,0.0,0.0,0.0
0,2246.32827,1704.579079,34090.01844,4,486,0,9.85886617286024e-07,0.00199316248148184,0.0,0.0,0.005,10.108477215
2,3754.791505,7331.581313,75528.51306,8,816,0,3.6156110065655525e-10,1.2218278943553151e-06,0.0,0.0,0.0,0.0
1,5964.960205,12443.8852,105895.7909,5,694,0,5.059430359582473e-09,2.716137067939046e-05,0.0,0.0,0.005,26.842320922500004
2,4547.40429,8744.686237,57930.51407,4,669,0,0.0007123538479789478,2.915424849867728,0.0,0.0,0.0,0.0
0,5204.411354,5736.445577,75444.8671,3,586,0,1.5794483199932708e-08,7.398088892666282e-05,0.0,0.0,0.0,0.0
0,3974.300273,3237.428556,85024.03242,6,602,0,9.45891125668012e-13,3.383329823073591e-09,0.0,0.0,0.0,0.0
2,4478.119914,13309.4711,94070.2901,4,654,0,6.668939967948798e-05,0.2687788158816783,0.0,0.0,0.0,0.0
0,5285.225156,3634.367179,75646.32034,4,700,0,4.32711263327988e-11,2.0582788088030604e-07,0.0,0.0,0.0,0.0
1,2941.966159,3866.279635,59899.05548,6,587,0,1.360613343680457e-08,3.602590571332567e-05,0.0,0.0,0.0,0.0
4,4219.017476,15564.18668,81624.12317,8,709,0,0.00528787770859885,20.078683617176445,0.0,0.0,0.1,379.71157284000003
1,3575.982252,8949.91675,74871.85661,5,697,0,6.012464336254729e-08,0.00019350419181506882,0.0,0.0,0.005,16.091920134000002
1,3067.806629,5844.648422,55739.18294,5,648,0,3.2617493444761665e-07,0.0009005774635008349,0.0,0.0,0.0,0.0
0,3689.504549,7181.484593,80267.32427,4,673,0,7.103337078110912e-10,2.3587015016493526e-06,0.0,0.0,0.0,0.0
0,5718.401262,4960.52798,85442.27952,2,638,0,2.566577502618211e-09,1.3209048026993508e-05,0.0,0.0,0.0,0.0
5,3253.682056,16171.5703,60379.36713,4,499,1,0.9999994134699274,2928.3121328558645,1.0,2928.3138504000003,1.0,2928.3138504000003
5,6624.650409,30884.98753,101575.2833,4,626,1,0.9999999805140102,5962.185251920916,1.0,5962.1853681,1.0,5962.1853681
3,3715.518342,11072.18692,55280.20089,4,503,1,0.9278329597317972,3102.642342176076,1.0,3343.9665078,0.765,2558.134378467
0,1778.228715,3806.127076,33311.44419,3,626,0,2.9529035095375284e-06,0.004725844031955519,0.0,0.0,0.005,8.002029217499999
1,3393.387815,6938.539207,61556.6502,5,714,0,8.441979717577022e-08,0.0002578221999729271,0.0,0.0,0.0,0.0
0,3214.882664,1999.123479,53423.72172,3,614,0,1.735200905863782e-08,5.0206205797367124e-05,0.0,0.0,0.0,0.0
5,1548.008433,7167.181484,24360.85192,3,638,1,0.9999932471431098,1393.1981815685283,1.0,1393.2075897,0.995,1386.2415517515
0,4820.718193,786.1079887,78610.79887,7,555,0,1.5206323487534093e-13,6.597486025649893e-10,0.0,0.0,0.0,0.0
0,4758.196554,1221.672317,73465.01083,3,674,0,6.657428356671445e-11,2.8509617398694354e-07,0.0,0.0,0.0,0.0
0,6096.021623,8473.325851,84117.11106,4,632,0,2.8142521909689283e-09,1.544016798784954e-05,0.0,0.0,0.005,27.4320973035
4,5178.666422,19630.64126,77225.9518,3,631,1,0.9999337054188382,4660.490794030719,1.0,4660.799779800001,1.0,4660.799779800001
0,2679.940351,5646.33324,47962.32577,3,662,0,5.244977243705979e-07,0.0012650603539935974,0.0,0.0,0.0,0.0
1,2915.395583,5759.382302,47930.95883,4,652,0,6.974426727308838e-06,0.018299891587278,0.0,0.0,0.0,0.0
5,5357.518028,22526.93177,75305.86183,4,619,1,0.9999997348988215,4821.764946944092,1.0,4821.766225200001,1.0,4821.766225200001
0,3162.561835,576.9236882,57692.36882,4,677,0,1.0874339967502858e-10,3.095169530583571e-07,0.0,0.0,0.0,0.0
2,3850.436929,7921.124601,58235.97691,7,622,0,3.936226921389156e-06,0.013640574149136707,0.0,0.0,0.0,0.0
1,7016.046578,7705.141665,86000.5776,4,696,0,1.6794899481093515e-08,0.00010605041732896213,0.0,0.0,0.0,0.0
0,5440.142069,6157.422374,74803.43592,5,658,0,1.9969245729835288e-10,9.777198040296803e-07,0.0,0.0,0.0,0.0
5,4306.088304,20127.69145,72135.63027,3,576,1,0.9999998951778982,3875.479067364096,1.0,3875.4794736,1.0,3875.4794736
2,5855.421013,10617.63609,76865.3058,6,687,0,2.5296302390723777e-06,0.013330845051286152,0.0,0.0,0.0,0.0
1,3364.303359,4880.868805,56527.21725,6,663,0,1.540056748174791e-08,4.66309628184156e-05,0.0,0.0,0.0,0.0
2,3594.034572,9243.004544,66492.43249,7,595,0,4.591492100242947e-06,0.014851783210804237,0.0,0.0,0.0,0.0
1,3741.851399,5069.648828,51084.15885,2,677,0,4.403671213046881e-05,0.1483009496034795,0.0,0.0,0.0,0.0
0,6075.687827,6912.559009,80002.32187,4,667,0,7.490510344271683e-10,4.095900226503813e-06,0.0,0.0,0.0,0.0
0,4444.295181,7597.951892,81711.24109,4,659,0,1.0804768240749722e-09,4.321762148176726e-06,0.0,0.0,0.0,0.0
0,3774.124199,3464.641023,62234.18127,5,690,0,9.013827991004877e-11,3.061737571182755e-07,0.0,0.0,0.0,0.0
1,5029.46392,6403.756018,71885.49901,6,574,0,2.073634135416085e-08,9.386341260620035e-05,0.0,0.0,0.0,0.0
1,2213.093948,3238.403786,30308.86389,6,643,0,6.686639099643033e-07,0.0013318344471492148,0.0,0.0,0.0,0.0
0,4500.948802,6420.841334,73027.51988,4,592,0,6.922591513718616e-09,2.8042406982366455e-05,0.0,0.0,0.0,0.0
4,6241.982206,17347.97568,91353.07507,5,686,1,0.5905103757957801,3317.3597323580693,1.0,5617.783985399999,0.74,4157.160149196
0,6202.008903,4484.077377,107376.0967,6,693,0,8.524587480242318e-15,4.7582610702178674e-11,0.0,0.0,0.0,0.0
1,6529.821316,13360.11526,115666.6401,6,676,0,4.675101695061971e-10,2.747482083259505e-06,0.0,0.0,0.0,0.0
1,6139.787434,8174.785422,88979.23679,7,613,0,3.611591286257473e-10,1.9956962516496775e-06,0.0,0.0,0.0,0.0
3,6814.88077,14767.88145,81128.43182,3,635,1,0.6064997249037761,3719.900981031331,1.0,6133.392693,0.83,5090.71593519
5,4432.474864,20105.40284,64240.02275,3,598,1,0.9999999634639523,3989.227231849398,1.0,3989.2273775999997,1.0,3989.2273775999997
0,2297.471818,1341.594849,49343.91759,3,661,0,7.904404494830438e-09,1.6344131908450913e-05,0.0,0.0,0.0,0.0
0,7069.253975,5656.481881,96610.46264,8,753,0,1.8899210398577253e-15,1.2024298641105323e-11,0.0,0.0,0.0,0.0
1,5085.903015,12132.3263,88260.13106,6,678,0,2.3898076066192813e-08,0.00010938896740597442,0.0,0.0,0.0,0.0
0,1823.739737,3260.025447,41712.08486,5,597,0,1.935674884613218e-08,3.1771504844838146e-05,0.0,0.0,0.0,0.0
3,2849.103152,7646.039656,39023.6999,5,516,0,0.6090883372641039,1561.8199513910379,1.0,2564.1928368000004,0.795,2038.5333052560004
1,2141.306885,3912.505251,45543.56481,5,729,0,7.644560020541699e-08,0.00014732414104303514,0.0,0.0,0.005,9.6358809825
0,4940.313596,3462.637327,74726.11393,3,671,0,4.3488451584684647e-10,1.9336192976952476e-06,0.0,0.0,0.0,0.0
5,5143.811559,22191.9761,77353.78186,3,637,1,0.9999998684330893,4629.429794020143,1.0,4629.4304031,1.0,4629.4304031
1,4560.213324,7345.992466,69891.4905,6,736,0,3.0776627092954818e-09,1.2631318644336475e-05,0.0,0.0,0.005,20.520959958000002
0,2039.627655,1379.259823,36936.9741,6,674,0,3.412080165070046e-10,6.263435759178447e-07,0.0,0.0,0.0,0.0
1,2625.497004,4901.103622,57751.40291,7,671,0,1.7768220501012239e-09,4.198536872263711e-06,0.0,0.0,0.0,0.0
0,5372.68773,4964.367356,95769.85872,4,635,0,1.1461083939602634e-11,5.5419142549322823e-08,0.0,0.0,0.0,0.0
0,3814.019677,1349.573652,69092.11432,5,652,0,7.450541170571657e-12,2.557485956597302e-08,0.0,0.0,0.0,0.0
0,4518.608172,4344.630217,76149.78646,6,593,0,1.702928666959379e-11,6.925380651770146e-08,0.0,0.0,0.0,0.0
5,2800.889496,13811.42184,49852.98298,5,571,1,0.999983591750921,2520.759184476756,1.0,2520.8005464,1.0,2520.8005464
1,4056.831682,5547.162703,64371.4273,6,580,0,3.306316604405964e-08,0.00012071852956329098,0.0,0.0,0.0,0.0
0,3965.599172,3949.711881,52333.86314,4,642,0,1.3361761515423879e-08,4.768865136182376e-05,0.0,0.0,0.0,0.0
0,5400.756047,7841.69302,90771.66924,5,583,0,1.9283977776545378e-10,9.373325362820196e-07,0.0,0.0,0.0,0.0
1,4516.486415,8634.839934,79376.2631,5,584,0,1.7875187643410426e-07,0.0007265973794133515,0.0,0.0,0.0,0.0
5,3682.22545,25584.75906,81133.01875,4,605,1,0.9999999590956222,3314.0027694427736,1.0,3314.002905,1.0,3314.002905
1,7358.171032,12685.26443,119122.2115,4,741,0,1.3087050310722934e-09,8.666707904161928e-06,0.0,0.0,0.005,33.111769644
1,3672.703187,5983.827291,62968.16042,6,610,0,3.527814031398381e-08,0.00011660952452634138,0.0,0.0,0.0,0.0
5,2426.25889,13347.39229,56622.49156,5,635,1,0.9996850232448687,2182.9452073629477,1.0,2183.633001,1.0,2183.633001
5,3177.883857,16834.91049,59683.52982,5,564,1,0.9999943231337326,2860.0792349204976,1.0,2860.0954713,1.0,2860.0954713
2,4216.902641,14832.23318,87994.85395,6,662,0,2.146033613942494e-05,0.0814465333287799,0.0,0.0,0.01,37.952123769
0,6357.431522,6056.365014,94359.92047,4,725,0,7.576010611881256e-12,4.334757180748236e-08,0.0,0.0,0.0,0.0
5,4165.508378,19663.68843,64880.18676,4,601,1,0.9999996174063206,3748.9561058725412,1.0,3748.9575402000005,1.0,3748.9575402000005
0,5023.085666,8183.306718,97075.43796,3,698,0,2.848760522652035e-10,1.2878611332480095e-06,0.0,0.0,0.0,0.0
0,4021.312027,2750.879624,89424.25692,5,630,0,8.908239559938676e-13,3.2240529793600727e-09,0.0,0.0,0.0,0.0
0,6929.397841,8605.913756,108411.9501,2,629,0,1.1927151536512156e-09,7.438318029574846e-06,0.0,0.0,0.0,0.0
2,6263.446796,15525.82364,86388.75053,5,616,0,0.0008571524830075203,4.831856076039208,0.0,0.0,0.005,28.185510582000003
0,6398.162346,8136.628209,91503.8716,2,641,0,1.4576100802460538e-08,8.393423337522306e-05,0.0,0.0,0.0,0.0
1,3921.39497,7101.469091,64138.13594,5,719,0,5.62845364521627e-08,0.0001986425083190632,0.0,0.0,0.0,0.0
0,4398.379847,4573.286643,77604.35193,6,612,0,1.0986553688602164e-11,4.349073269873815e-08,0.0,0.0,0.0,0.0
3,3697.482817,14744.24713,70085.97731,4,691,0,0.3757266922872048,1250.3186897581677,0.0,0.0,0.37,1231.261778061
5,6209.73798,25605.60494,93308.85519,4,616,1,0.9999995708278201,5588.761783457893,1.0,5588.764182,1.0,5588.764182
3,3004.118279,14313.29897,71393.64743,4,520,1,0.8913862867764272,2410.046853979501,1.0,2703.7064511,0.745,2014.2613060694998
0,3704.058373,7085.020554,81417.51388,6,686,0,1.2275992852691032e-11,4.0923894701608536e-08,0.0,0.0,0.0,0.0
1,4407.865572,6637.558865,81716.19968,6,707,0,2.99448173952294e-10,1.1879345669063254e-06,0.0,0.0,0.0,0.0
1,2986.946306,4442.391951,49611.8005,5,634,0,3.755944955266483e-07,0.00100969253187053,0.0,0.0,0.0,0.0
1,6082.549277,7653.869364,95147.09952,6,712,0,5.98320709617178e-11,3.275383679726484e-07,0.0,0.0,0.0,0.0
0,3755.959299,5241.74103,79441.99814,3,546,0,9.414778604184678e-09,3.182537272177231e-05,0.0,0.0,0.0,0.0
0,3265.976564,2324.927464,44596.6185,2,663,0,2.784398771184236e-07,0.0008184403018366303,0.0,0.0,0.0,0.0
1,4603.403679,7927.371551,73446.09397,5,690,0,3.747601631191552e-08,0.00015526550822808234,0.0,0.0,0.0,0.0
0,5052.934991,5387.410174,74754.24496,4,658,0,5.627202696254819e-10,2.559050046481997e-06,0.0,0.0,0.0,0.0
